text,hashtags,likes,has_media,retweets,img_urls,screen_name,timestamp,is_replied,is_reply_to,parent_tweet_id,replies,tweet_id,tweet_url,user_id,username
"impressão minha ou o AD deu uma engordada? sei não hein
#NBA #LakeShow",NBA|LakeShow,0,False,0,,taironWoW,2020-07-23 23:59:45,False,False,,0,1286450962668883969,/taironWoW/status/1286450962668883969,64437241,𝖊𝖚 𝖘𝖔 𝖕𝖆𝖙𝖊𝖙𝖎𝖈𝖔
"Se llegó el día, al fin volvió la #MLB y la #NBA",MLB|NBA,2,False,0,,Robra27Nery,2020-07-23 23:59:44,False,False,,0,1286450960877916166,/Robra27Nery/status/1286450960877916166,1265748458,RozBo27
"Te echaba de menos, @luka7doncic ! #NBA #MFFL",NBA|MFFL,1,False,0,,Ruky9,2020-07-23 23:59:38,False,False,,0,1286450933245894656,/Ruky9/status/1286450933245894656,434543076,Rubén Gómez Pérez
"My squads back, #Lakers! #LakersNation #NBA",Lakers|LakersNation|NBA,6,False,0,,StanShaw1,2020-07-23 23:59:26,True,False,,1,1286450884109508608,/StanShaw1/status/1286450884109508608,298314307,Stan Shaw
Anyone else starting NOT to notice the pumped in crowd noise? #NBA #WholeNewGame,NBA|WholeNewGame,0,False,0,,NutsAndBoltsSP,2020-07-23 23:59:04,False,False,,0,1286450792942182402,/NutsAndBoltsSP/status/1286450792942182402,2802128328,NutsAndBoltsSports
"I'm still blown away by Lebron's gray hair, that stuff came out of NOWHERE. #NBA",NBA,0,False,0,,JediFett,2020-07-23 23:58:23,True,False,,1,1286450621772693504,/JediFett/status/1286450621772693504,215888637,Jason Howe
Ligar a TV e vê esse amistoso 😍 um sonho NBA realizo 🏀⛹️ rsrs Manda um abraço para Paty e Rafael de Rio das Ostras/RJ #NBAnaESPN #aovivo #aovivonaespn #NBA,NBAnaESPN|aovivo|aovivonaespn|NBA,0,False,0,,Patrcia90021746,2020-07-23 23:58:12,False,False,,0,1286450573542334466,/Patrcia90021746/status/1286450573542334466,1281789540416606210,Patrícia Mesquita
I would resign effective immediately and take my talents to TNT.  #NBA #wojbombhttps://twitter.com/rtnba/status/1286449481903419393 …,NBA|wojbombhttps,1,False,0,,flsnupe,2020-07-23 23:58:01,False,False,,0,1286450529514725378,/flsnupe/status/1286450529514725378,564251805,Frankie Smith
"2Q-7' Lakers 47-36 Mavericks

#NBA",NBA,0,False,0,,DeportesTotal8,2020-07-23 23:57:44,False,False,,0,1286450456743555073,/DeportesTotal8/status/1286450456743555073,1267448857593610240,Deportes Total
Lakers v. Clippers in a 7 game series would be one of the few miracles of 2020 #NBA #sportsareback,NBA|sportsareback,0,False,0,,agedmilennial,2020-07-23 23:57:42,False,False,,0,1286450448182935554,/agedmilennial/status/1286450448182935554,965408565744713730,Aging Millennial
"Esquentando a torcida para a volta da NBA na semana passada 
#NBAnaESPN #NBA #lalakerspic.twitter.com/SkTeBanw9A",NBAnaESPN|NBA|lalakerspic,1,True,0,https://pbs.twimg.com/media/Edpj2gfXgAAUmPB.jpg,gagacast,2020-07-23 23:57:39,False,False,,0,1286450435335823362,/gagacast/status/1286450435335823362,951431074403553280,Rodrigo GagaCast
"Sports are back
Taylor Swift is back
Big Brother is back.

Today is the first good day of 2020. 

#MLBOpeningDay #NBA #TaylorSwift #BigBrother",MLBOpeningDay|NBA|TaylorSwift|BigBrother,0,False,0,,TheRealPDogg,2020-07-23 23:57:39,False,False,,0,1286450434316603392,/TheRealPDogg/status/1286450434316603392,1233664574,MatthewBenPrussky
"impressão minha ou o AD deu uma engordada? sei não hein
#NBA #LakeShow",NBA|LakeShow,0,False,0,,taironWoW,2020-07-23 23:59:45,False,False,,0,1286450962668883969,/taironWoW/status/1286450962668883969,64437241,𝖊𝖚 𝖘𝖔 𝖕𝖆𝖙𝖊𝖙𝖎𝖈𝖔
"Se llegó el día, al fin volvió la #MLB y la #NBA",MLB|NBA,2,False,0,,Robra27Nery,2020-07-23 23:59:44,False,False,,0,1286450960877916166,/Robra27Nery/status/1286450960877916166,1265748458,RozBo27
"Te echaba de menos, @luka7doncic ! #NBA #MFFL",NBA|MFFL,1,False,0,,Ruky9,2020-07-23 23:59:38,False,False,,0,1286450933245894656,/Ruky9/status/1286450933245894656,434543076,Rubén Gómez Pérez
"My squads back, #Lakers! #LakersNation #NBA",Lakers|LakersNation|NBA,6,False,0,,StanShaw1,2020-07-23 23:59:26,True,False,,1,1286450884109508608,/StanShaw1/status/1286450884109508608,298314307,Stan Shaw
Anyone else starting NOT to notice the pumped in crowd noise? #NBA #WholeNewGame,NBA|WholeNewGame,0,False,0,,NutsAndBoltsSP,2020-07-23 23:59:04,False,False,,0,1286450792942182402,/NutsAndBoltsSP/status/1286450792942182402,2802128328,NutsAndBoltsSports
"I'm still blown away by Lebron's gray hair, that stuff came out of NOWHERE. #NBA",NBA,0,False,0,,JediFett,2020-07-23 23:58:23,True,False,,1,1286450621772693504,/JediFett/status/1286450621772693504,215888637,Jason Howe
Ligar a TV e vê esse amistoso 😍 um sonho NBA realizo 🏀⛹️ rsrs Manda um abraço para Paty e Rafael de Rio das Ostras/RJ #NBAnaESPN #aovivo #aovivonaespn #NBA,NBAnaESPN|aovivo|aovivonaespn|NBA,0,False,0,,Patrcia90021746,2020-07-23 23:58:12,False,False,,0,1286450573542334466,/Patrcia90021746/status/1286450573542334466,1281789540416606210,Patrícia Mesquita
I would resign effective immediately and take my talents to TNT.  #NBA #wojbombhttps://twitter.com/rtnba/status/1286449481903419393 …,NBA|wojbombhttps,1,False,0,,flsnupe,2020-07-23 23:58:01,False,False,,0,1286450529514725378,/flsnupe/status/1286450529514725378,564251805,Frankie Smith
"2Q-7' Lakers 47-36 Mavericks

#NBA",NBA,0,False,0,,DeportesTotal8,2020-07-23 23:57:44,False,False,,0,1286450456743555073,/DeportesTotal8/status/1286450456743555073,1267448857593610240,Deportes Total
Lakers v. Clippers in a 7 game series would be one of the few miracles of 2020 #NBA #sportsareback,NBA|sportsareback,0,False,0,,agedmilennial,2020-07-23 23:57:42,False,False,,0,1286450448182935554,/agedmilennial/status/1286450448182935554,965408565744713730,Aging Millennial
"Esquentando a torcida para a volta da NBA na semana passada 
#NBAnaESPN #NBA #lalakerspic.twitter.com/SkTeBanw9A",NBAnaESPN|NBA|lalakerspic,1,True,0,https://pbs.twimg.com/media/Edpj2gfXgAAUmPB.jpg,gagacast,2020-07-23 23:57:39,False,False,,0,1286450435335823362,/gagacast/status/1286450435335823362,951431074403553280,Rodrigo GagaCast
"Sports are back
Taylor Swift is back
Big Brother is back.

Today is the first good day of 2020. 

#MLBOpeningDay #NBA #TaylorSwift #BigBrother",MLBOpeningDay|NBA|TaylorSwift|BigBrother,0,False,0,,TheRealPDogg,2020-07-23 23:57:39,False,False,,0,1286450434316603392,/TheRealPDogg/status/1286450434316603392,1233664574,MatthewBenPrussky
"@KingJames pushes the ball in transition, @DwightHoward running a lane and @AntDavis23 trailing... It's what defensive nightmares are made of. #LakeShow #nba",LakeShow|nba,0,False,0,,Brendan_E,2020-07-23 23:57:35,False,False,,0,1286450419485437952,/Brendan_E/status/1286450419485437952,25794260,Brendan E™
Este primer partido de Lakers sirve también para ver que Lebron no está en forma... Él es LA FORMA. A lo Matrix. #WholeNewGame #NBA,WholeNewGame|NBA,1,False,0,,rubenparratdj,2020-07-23 23:57:29,False,False,,0,1286450393455763464,/rubenparratdj/status/1286450393455763464,195723125,Rubén Parra
"I cannot get over the crowd noise they have piped in, it sounds like a real game. They have it looking like a video game #NBABubble #NBA",NBABubble|NBA,0,False,0,,AsIfIHadWings,2020-07-23 23:57:21,False,True,1286443067013238785,0,1286450361335713793,/AsIfIHadWings/status/1286450361335713793,781153974942625792,BornNot2Know 🌊🗽📎❄️😷
Oh 🥺 The #YouAreMyPride commercial on NBATV 🥺💜 That was powerful. #NBA,YouAreMyPride|NBA,0,False,0,,morganameridius,2020-07-23 23:57:21,False,False,,0,1286450359632662534,/morganameridius/status/1286450359632662534,71381207,Morgan Manning
"I really can't wait until July 30, when the #NBA goes head to head with baseball for 2 1/2 months and obliterates it from the sports landscape.",NBA,0,False,0,,ChrisBernucca,2020-07-23 23:57:10,False,True,1286443521612881920,0,1286450314451787778,/ChrisBernucca/status/1286450314451787778,394741036,"Chris Bernucca, Socially Distanced"
Hop on the stream‼️🤙🏽🔥 #NBA2K20 #NBA #twitchhttps://www.twitch.tv/chris_rossjr ,NBA2K20|NBA|twitchhttps,1,False,0,,SugarRayRoss9,2020-07-23 23:57:10,True,False,,1,1286450311490678786,/SugarRayRoss9/status/1286450311490678786,3251849360,Lightskin chris
"Showtime Lakers está de volta!

#NBAnaESPN #NBA",NBAnaESPN|NBA,0,False,0,,ckaraujo_,2020-07-23 23:57:03,False,False,,0,1286450284114391041,/ckaraujo_/status/1286450284114391041,3307457739,Erick Araujo
Empezó la alegría de los amantes al baloncesto #NBA a correr los @Lakers,NBA,0,False,0,,tonys1724,2020-07-23 23:56:48,False,False,,0,1286450219748655104,/tonys1724/status/1286450219748655104,3388741812,Tony lugo
Spurs final shot chart v Bucks in scrimmage loss: #nba #gospursgo #nbatwitterpic.twitter.com/EzkvNeLZtP,nba|gospursgo|nbatwitterpic,1,True,4,https://pbs.twimg.com/media/EdpjiqWX0AAr8pN.png,JeffGSpursZone,2020-07-23 23:56:25,False,False,,0,1286450126710546434,/JeffGSpursZone/status/1286450126710546434,18785182,JeffGSpursZone
"Lebron isn’t messing around👀 Lakers look great. Also Porzingis looks fresh, like he’s back in the swing of things. Mavs have such a bright future with Luka & KP leading the way
#nba #nbareturn #nbatwitter #orlando #lakers #lebron #mavericks #luka #porzingis",nba|nbareturn|nbatwitter|orlando|lakers|lebron|mavericks|luka|porzingis,0,False,0,,shat_talk,2020-07-23 23:56:23,False,False,,0,1286450116061167618,/shat_talk/status/1286450116061167618,1251332830430408709,Shat-Talk
Frank vogel looks like the finance manger of a car dealership. #LakersNation #NBA #NBABubble,LakersNation|NBA|NBABubble,2,False,0,,MMasutazu,2020-07-23 23:56:13,False,False,,0,1286450075888226304,/MMasutazu/status/1286450075888226304,1074829533432438784,MF MASUTAZU
"#NBA Defensas sumamente pasivas en estos partidos de preparación. Ahora, entendible después del parón y entendiendo que se vuelve con la recta final de la temporada, donde la mayoría buscan un cupo en playoffs. Una lesión a esta altura sería desgarrador.",NBA,1,False,0,,PF_Andrade,2020-07-23 23:56:12,False,False,,0,1286450069496004609,/PF_Andrade/status/1286450069496004609,245623190,Felipe Andrade Díaz
That moment when your boss asks you which team you're rooting for and you just not know the teams at all. #NBA,NBA,0,False,0,,Seeyaanna,2020-07-23 23:56:10,False,False,,0,1286450062826995712,/Seeyaanna/status/1286450062826995712,80273144,𝓬 𝓲 𝓪 𝓷 𝓪 💋👑🍻
The crowd is hype #NBA,NBA,0,False,0,,GatorReub,2020-07-23 23:56:04,False,False,,0,1286450037631922179,/GatorReub/status/1286450037631922179,47382373,43Savage
It’s the worst watching #nba in #LA because every station is blackout 😡😡😤😤 ...can’t even watch @NBATV smh I hate it here!!!,nba|LA,1,False,0,,CadillacCarter,2020-07-23 23:56:04,False,False,,0,1286450035547230208,/CadillacCarter/status/1286450035547230208,74844763,BARRINGTON
Every NBA team should be required to have at least 1 white person in their starting lineups to promote diversity.  #BLM #BlackLivesMattter #Diversity #NBA #Trump,BLM|BlackLivesMattter|Diversity|NBA|Trump,1,False,0,,dale_w_brown,2020-07-23 23:56:01,False,False,,0,1286450022658301955,/dale_w_brown/status/1286450022658301955,940872584,Dale Brown
Bron Bron !! #Lakers #NBA,Lakers|NBA,0,False,0,,CLEsportsfan_,2020-07-23 23:55:49,False,False,,0,1286449974897606656,/CLEsportsfan_/status/1286449974897606656,774382329326297088,Cavs won the best NBA 🏆
For these brief hours ... all seems right is the world watching these NBA scrimmages #nba,nba,0,False,0,,Baker_M24,2020-07-23 23:55:31,False,False,,0,1286449896275542017,/Baker_M24/status/1286449896275542017,262388424,Mike Baker
La #NBA no será la NBA hasta que regrese el Carushow,NBA,0,False,0,,Cavari924,2020-07-23 23:55:14,False,False,,0,1286449828881485825,/Cavari924/status/1286449828881485825,2409878095,David Ricardo
Jared Dudley is FAT mannnnn 😂😂 #NBA #LAKERS,NBA|LAKERS,1,False,0,,twoj2003,2020-07-23 23:55:14,True,False,,1,1286449825186226176,/twoj2003/status/1286449825186226176,29141195,John Albert
Suns - Jazz now live on Channels & Channels Pro #NBA #NBAisBack 🏀pic.twitter.com/cSVvsgn67m,NBA|NBAisBack,0,True,0,https://pbs.twimg.com/media/EdpjR9uWsAAmC3x.jpg,channelstheapp,2020-07-23 23:55:09,False,False,,0,1286449806840336386,/channelstheapp/status/1286449806840336386,3317073819,Channels
I know NBA scrimmage is going on now but Can it please be on ESPN or ESPN2. I'm sick of just watching the highlights  #NBA,NBA,0,False,0,,SamHippensteel,2020-07-23 23:55:07,False,False,,0,1286449799621939202,/SamHippensteel/status/1286449799621939202,1242640662778044416,Sam Hippensteel
"SHOWTIME BACK! 

#NBA #DALvsLAL #LakeShow #Lakers",NBA|DALvsLAL|LakeShow|Lakers,1,False,0,,Sean_Lyric,2020-07-23 23:55:03,False,False,,0,1286449781729042434,/Sean_Lyric/status/1286449781729042434,472603559,Sean Alcide
Adam Silver needs to call James Worthy to the league office so they can discuss the rule changes that needs to be made. Instead of that goofy mid-season tournament! #lakers #jamesworthy #nba #basketball,lakers|jamesworthy|nba|basketball,0,False,0,,paul3meka,2020-07-23 23:55:03,False,False,,0,1286449780231741442,/paul3meka/status/1286449780231741442,43050420,👁
Can’t believe they’re pumping sound in to the #NBA #lakers game?,NBA|lakers,0,False,0,,jamesnbrady,2020-07-23 23:54:48,False,False,,0,1286449719577841680,/jamesnbrady/status/1286449719577841680,123726899,Jim Brady
Who are these commentators? This guy said you can't touch curry. Curry barely gets free throws. #LakeShow #LakersNation #NBA,LakeShow|LakersNation|NBA,0,False,0,,Billy60797313,2020-07-23 23:54:45,False,False,,0,1286449706026098689,/Billy60797313/status/1286449706026098689,1261049343999647760,Billy
Seth curry knocking on the club door @NBA #NBARestart #sethcurry #nba @StephenCurry30 proud Bro...pic.twitter.com/0AFvShzITH,NBARestart|sethcurry|nba,0,True,0,https://pbs.twimg.com/media/EdpjJ_GVoAE424F.jpg,akocebuanoyP,2020-07-23 23:54:36,False,False,,0,1286449669724188672,/akocebuanoyP/status/1286449669724188672,78000231,dnvr
#NBA names Oris Stuart chief people and inclusion officer #inclusiveworldhttps://www.nba.com/article/2020/07/23/oris-stuart-inclusion-officer-official-release …,NBA|inclusiveworldhttps,0,False,0,,include_all,2020-07-23 23:54:30,False,False,,0,1286449640808894466,/include_all/status/1286449640808894466,711683570314698753,Everyone is Included
"Bald spot, 5th hairline, along with the greybeard and all; I wouldn’t want it to be any other way 💯💯💯 #NBA #CovidCuphttps://twitter.com/sportscenter/status/1286439677784993793 …",NBA|CovidCuphttps,0,False,0,,foundation_sts,2020-07-23 23:54:24,False,False,,0,1286449618528743425,/foundation_sts/status/1286449618528743425,1096681360138387456,STSFoundation
Agree wholeheartedly! #nba #NBATwitter #RipCity,nba|NBATwitter|RipCity,0,False,0,,amacher_rhein,2020-07-23 23:54:00,False,True,1286390515651375104,0,1286449516539912193,/amacher_rhein/status/1286449516539912193,1280040542374486016,Rhein ✠ Amacher
"Yo, there's a hell of a lot of whistles in this scrimmage #Lakers #NBA",Lakers|NBA,0,False,0,,Jus_Tania,2020-07-23 23:53:47,False,False,,0,1286449463289155586,/Jus_Tania/status/1286449463289155586,2438843155,Tania
"카톡:zo112 ✯신규 1만이상 꽁머니정보▶핸디,스페셜 기준점1.90▶매일가족방2만원 이벤트 참여▶NBA,NHL전경기 쿼터,피리어드 실시간제공

 #NHL #NBA #UFC #챔피언스리그 #UEFA #유로파 #에이미 #황재균 #고 #꽁머니",NHL|NBA|UFC|챔피언스리그|UEFA|유로파|에이미|황재균|고|꽁머니,0,False,0,,jhg78596940,2020-07-23 23:53:24,False,False,,0,1286449365066723328,/jhg78596940/status/1286449365066723328,895252744763621376,안정화
"Se siente muy bien después de todo, cambiar de un canal a otro para engancharse con MLB y con la exhibición de la NBA.

Ver deportes sin público es mucho mejor que NO ver deportes.

Hay que ser agradecidos! 

#MLBOpeningDay #NBA",MLBOpeningDay|NBA,17,False,8,,maregadeportes,2020-07-23 23:53:18,True,False,,2,1286449342547668994,/maregadeportes/status/1286449342547668994,134864441,Manuel Reyes
Love being able to watch something other than news and re-runs! #sportsareback #nba #mlb,sportsareback|nba|mlb,0,False,0,,TheH801Saint,2020-07-23 23:53:04,False,False,,0,1286449281768062977,/TheH801Saint/status/1286449281768062977,815646305263316992,Ben Bartholomew
We are ready for the #NBA restart here at Smark to Death Enterprises. pic.twitter.com/J1LSJnC2e9,NBA,1,True,1,https://pbs.twimg.com/media/EdpixroWkAAmQZt.jpg,smarktodeath,2020-07-23 23:53:03,True,False,,1,1286449278571945989,/smarktodeath/status/1286449278571945989,958782895946129410,Smark to Death
"#collectors #look #forsale #freeshipping #ebay
#ShaquilleONeal #P43 #UpperDeck 1993 #OrlandoMagic Future Force #NBA Card #HOFhttps://ebay.us/vQ7nvL ",collectors|look|forsale|freeshipping|ebay|ShaquilleONeal|P43|UpperDeck|OrlandoMagic|NBA|HOFhttps,0,False,0,,Forsale_On_Ebay,2020-07-23 23:52:43,False,False,,0,1286449191636602889,/Forsale_On_Ebay/status/1286449191636602889,84155900,Collectors Look Vinyl Records CDs Sports Cards
My dream #NBA #2K game would literally just be one that gets rid of the Gatorade training nonsense,NBA|2K,0,False,0,,TrevorAlcove,2020-07-23 23:52:25,False,False,,0,1286449118894841858,/TrevorAlcove/status/1286449118894841858,1245771256919724034,Trevor Alcove
やーんチッチが動いてるぅ💙🐎 #nba #mffl,nba|mffl,4,False,0,,jefar_7am,2020-07-23 23:52:24,True,False,,1,1286449112594825216,/jefar_7am/status/1286449112594825216,780758358861099009,じぇふぁたん
All these NBA players with suntans. That’s what being in those pools do. 😂🏀 #NBA #WholeNewGame @djacoby @JalenRose,NBA|WholeNewGame,0,False,0,,miguelem06,2020-07-23 23:52:21,False,False,,0,1286449102583214083,/miguelem06/status/1286449102583214083,127005229,Miguel E.
"Sports are back, and I feel quite blah about it. I feel no inspiration to tune in. With the exception of a couple cornhole matches, I haven’t been watching or looking forward to any sports. 🤷🏻‍♂️ #NBA #MLB #NFL",NBA|MLB|NFL,1,False,0,,theoneUNOMas,2020-07-23 23:52:19,False,False,,0,1286449092436963328,/theoneUNOMas/status/1286449092436963328,24412693,UNO Ⓜ️as
"Like what I see from Kyle Kuzma, being aggressive and confident. Kuzma could be the X-Factor for a championship run. #LakeShow #NBA #Lakers #TheRealDeal",LakeShow|NBA|Lakers|TheRealDeal,0,False,0,,TheRealDealwDA,2020-07-23 23:51:47,False,False,,0,1286448960777777154,/TheRealDealwDA/status/1286448960777777154,48442826,Damian Adams
Don't forget the #NBA https://twitter.com/mitchellvii/status/1286291134923374592 …,NBA,0,False,0,,donnawright4_w,2020-07-23 23:51:40,False,False,,0,1286448931434618881,/donnawright4_w/status/1286448931434618881,755500306822299653,Donna W
"ドワイト・ハワード「NBAのマスクを誰が欲しがる？」 
https://wp.me/p4kSWa-h19 
#NBA pic.twitter.com/bTHcDqjfzx",NBA,5,True,0,https://pbs.twimg.com/media/EdpicfCUMAEGP0P.jpg,NBASWEETDAYS,2020-07-23 23:51:30,True,False,,2,1286448888304427008,/NBASWEETDAYS/status/1286448888304427008,1583671855,NBA SWEETDAYS
Great to see that NBA guys catch the ball out of bounds too. 🤦 #nba #NBAisBack,nba|NBAisBack,0,False,0,,BrittMoore_,2020-07-23 23:51:28,False,False,,0,1286448879014219776,/BrittMoore_/status/1286448879014219776,399676539,Britt Moore
"#NBA 🏀 Mesmo sendo pré temporada, ainda não temos posters. Se liga no martelo que o Eubanks mandou na cabeça do Thanasis Antetokounmpo.

#nbabrasil #nbanaband #nbanaespn #nbanosportv #basquete #basketball #spurs… https://www.instagram.com/p/CDAPDFahE6d/?igshid=1us4zzkhhhoc1 …",NBA|nbabrasil|nbanaband|nbanaespn|nbanosportv|basquete|basketball|spurs,0,False,0,,liganortepod,2020-07-23 23:51:19,False,False,,0,1286448842653732864,/liganortepod/status/1286448842653732864,1163609547543478272,Liga Norte Podcast
"Dion ha jugado bien hasta ahora de lo que estoy viendo. Vamos a ocuparlo en los playoffs.

#lakers #lakeshow #NBA",lakers|lakeshow|NBA,2,False,0,,LakersEnEspanol,2020-07-23 23:51:03,False,False,,0,1286448772692623360,/LakersEnEspanol/status/1286448772692623360,1089395286873563137,Lakers En Español
🏀 The game actually isn’t bad without a crowd!! They have the sound effects in the background! #NBA #Lakers #Mavshttps://youtu.be/NMHrklycpvg ,NBA|Lakers|Mavshttps,1,False,0,,iamFrankieBlair,2020-07-23 23:51:01,False,False,,0,1286448764706623489,/iamFrankieBlair/status/1286448764706623489,22595501,Frankie Blair
They pumping in fake crowd noise. I wonder who did that under regular circumstances lol #WholeNewGame #NBA,WholeNewGame|NBA,0,False,0,,RELLYRELLisDOPE,2020-07-23 23:51:00,False,False,,0,1286448761942585345,/RELLYRELLisDOPE/status/1286448761942585345,25777578,MAN RELL
Bucks basketball is back! #FearTheDeer #NBA https://twitter.com/bucks/status/1286421264672919553 …,FearTheDeer|NBA,0,False,0,,TasMavridis,2020-07-23 23:51:00,False,False,,0,1286448761133125633,/TasMavridis/status/1286448761133125633,3713166792,Tas Mavridis*
Even the Lakers commentary team knows Dwight Howard position should be behind the t-shirt gun. #NBA,NBA,1,False,0,,Crunch_Tyme,2020-07-23 23:50:49,False,False,,0,1286448715402809344,/Crunch_Tyme/status/1286448715402809344,414523218,Bryan Greer
#NBA is backkk pic.twitter.com/7TyVrcK15H,NBA,0,True,0,https://pbs.twimg.com/media/EdpiRRoVoAIwwoz.jpg,Aliisssoo,2020-07-23 23:50:48,False,False,,0,1286448712663744512,/Aliisssoo/status/1286448712663744512,123202284,Ali loves yogurt
"Cet homme va tout écraser. Vous êtes prévenus.

#NBA #WholeNewGame #FearTheDeer #Deerhttps://twitter.com/nba/status/1286407359221452800 …",NBA|WholeNewGame|FearTheDeer|Deerhttps,4,False,0,,DeerProno,2020-07-23 23:50:41,False,False,,0,1286448682347507712,/DeerProno/status/1286448682347507712,1108779423606689792,Deer Prono
LakersとMavの好ゲームを観てるんやけど、楽天さんCM中なんか流してよー。これは離脱したくなるよー😶 #NBA pic.twitter.com/VBqOT07Sfu,NBA,0,True,0,https://pbs.twimg.com/media/EdpiQDkU0AE1pcB.jpg,kazuk31,2020-07-23 23:50:40,False,False,,0,1286448677272223744,/kazuk31/status/1286448677272223744,23376286,kazu
"Boban Marjanovic es muy grande, incluso con 3 Lakers encima pudo agarrar el rebote ofensivo y conseguir la falta #Nba",Nba,0,False,0,,marca_doble,2020-07-23 23:50:33,False,False,,0,1286448650340765696,/marca_doble/status/1286448650340765696,1150866716211195904,Doble Marca
"Better shot 
#jordans drop of the week
My color
My city 
#nba is back lakers vs Mavericks 
Nice to see more sports return in #2020 with all the hell everyone is dealing with! pic.twitter.com/PNYpGmXFtb",jordans|nba|2020,4,True,0,https://pbs.twimg.com/media/EdpiOVNXgAAKOQP.jpg,HollyWoodPRi1,2020-07-23 23:50:32,False,False,,0,1286448646280679424,/HollyWoodPRi1/status/1286448646280679424,60374984,Paulie-Beach1
"Cancel the #NBA then

Wait, the NBA subsidizes the #WNBA, bad idea thenhttps://twitter.com/armanimay__/status/1285662950758453250 …",NBA|WNBA,0,False,0,,Doodle_Musket,2020-07-23 23:50:25,False,False,,0,1286448616928882688,/Doodle_Musket/status/1286448616928882688,1278821892137406465,Vol 🇺🇸
Irmão #NBA RETORNOUU 🏀😎,NBA,0,False,0,,jhoowmarquez,2020-07-23 23:50:13,False,False,,0,1286448562876940292,/jhoowmarquez/status/1286448562876940292,2759372205,jona7han
#MLB #NBA #NFL No one cares if u “won’t watch if someone kneels for the Anthem” don’t be that guy.  We’re getting some sports back enjoy it there’s no need to belittle someone’s cause or movement Just be a decent person respect other people.,MLB|NBA|NFL,1,False,0,,Air_Rick90,2020-07-23 23:50:10,False,False,,0,1286448550914727938,/Air_Rick90/status/1286448550914727938,1266453254453497857,Eric
Joel Embiid is one of the more dominant players in the NBA. He’s a guy who teams struggle to stop so they have to send waves of double teams. Brett Brown is trying to simulate those double teams in practice. #Sixers https://sixerswire.usatoday.com/2020/07/23/sixers-prep-joel-embiid-for-double-teams-want-10-free-throws-a-game/ … via @SixersWire #NBA,Sixers|NBA,3,False,1,,Ky_Carlin,2020-07-23 23:49:56,False,False,,0,1286448494149095425,/Ky_Carlin/status/1286448494149095425,163362784,Ky Carlin
"Did you know that ""a big reason the Mavs are back in the playoff hunt is because of Luka Doncic?"" Thank you for your insightful remarks commentator man! #NBA #nbascrimmage #MFFL",NBA|nbascrimmage|MFFL,1,False,0,,Horrid_Bear,2020-07-23 23:49:55,False,False,,0,1286448489627389952,/Horrid_Bear/status/1286448489627389952,160925982,Sportfan Numma Juan
"Seth said at least one Curry will be cooking in June and it’s going to be me. Click the link in the bio 
#TheHoopers
#HoopersPod
#NBABubble
#NBATwitter
#NBA
#BasketballPodcast
#Basketball
#88 https://www.instagram.com/p/CDAO5lWF1tp/?igshid=fn05usrcx2e4 …",TheHoopers|HoopersPod|NBABubble|NBATwitter|NBA|BasketballPodcast|Basketball|88,1,False,1,,HoopersPod,2020-07-23 23:49:53,False,False,,0,1286448480576253958,/HoopersPod/status/1286448480576253958,1203063883512139776,The Hoopers
The lack of crowd isn’t bothering me at all! Still sounds like basketball and I really like the courtside set-up. It also reminds me of really early round Olympics games. #NBA #LakeShow,NBA|LakeShow,2,False,0,,morganameridius,2020-07-23 23:49:47,False,False,,0,1286448455368417280,/morganameridius/status/1286448455368417280,71381207,Morgan Manning
"Wait wait wait....the Lakers have both Waiters AND J.R on the same team???? Cawblen the locker room gonna be lit as fuck ahahahahhaha

#NBA #NBAisBack",NBA|NBAisBack,0,False,0,,Marcuz6,2020-07-23 23:49:46,True,False,,1,1286448453355278337,/Marcuz6/status/1286448453355278337,317948513,Entanglement Inc.
"WATCH My Lakers Scrimmage Game Let's Go Lakers I like the BLACK  LIVES MATTER ON THE  COURT ✊🏿 @Lakers @NBA #LakeShow #LakersNation #NBA #NBAisBack #nbascrimmage #BLM #BlackLivesMattters
#BlackLivesMattterspic.twitter.com/BU4i6hj8p9",LakeShow|LakersNation|NBA|NBAisBack|nbascrimmage|BLM|BlackLivesMattters|BlackLivesMattterspic,0,True,0,https://pbs.twimg.com/media/EdpiB1gXgAIuBjN.jpg,maldollaz,2020-07-23 23:49:41,False,False,,0,1286448429317619714,/maldollaz/status/1286448429317619714,584908474,maldollaz
#nba Danny green acaba de entrar e o ódio começa,nba,0,False,0,,brenoluizbp,2020-07-23 23:49:27,False,False,,0,1286448372208017409,/brenoluizbp/status/1286448372208017409,454039647,BRENO360BR🇧🇷
So the new NBA product is garbage. No miked up players or coaches. The background audience noise is out of sync. Literally looks like an Olympic team scrimmage game. #nba,nba,0,False,0,,StevexWilliams,2020-07-23 23:49:23,False,False,,0,1286448356777005056,/StevexWilliams/status/1286448356777005056,26329624,Stever-eno
Finally get to yell at the tv 🤣🤣 #NBA,NBA,1,False,0,,SiceGame_Mik3,2020-07-23 23:49:17,False,False,,0,1286448328377606146,/SiceGame_Mik3/status/1286448328377606146,234908848,R.I.P Vonney V...
Luka Doncic is not fat he is perfect. #NBA #MFFL,NBA|MFFL,3,False,0,,Lagreeneyes03,2020-07-23 23:48:59,True,False,,1,1286448255254003712,/Lagreeneyes03/status/1286448255254003712,36002094,Michelle Quintana 🐝🇵🇦🇺🇲🤠🍦
